belongs_to_collection,budget,original_language,popularity,production_countries,runtime,tagline,revenue,release_year,release_month,budget_year_ratio,all_genres
1,7000000,7,2.483032,275,93.0,0,10229331,2001,11,1.7482513116255465,93
1,20500000,7,8.333525999999999,67,102.0,0,10089373,2008,12,5.084244694528659,126
1,0,7,0.519968,275,99.0,0,393970,2017,4,0.0,422
1,130000000,7,8.946242999999999,122,124.0,0,119269486,2005,4,32.338107350078666,21
0,45000000,7,21.605760999999998,275,89.0,0,788241776,1994,6,11.31780496957271,288
1,75000000,7,7.970031,275,99.0,0,14567883,1998,10,18.787556325093863,193
1,65000000,7,12.738789,220,136.0,0,93525586,2009,12,16.104731297513602,442
1,0,7,1.43679,218,87.0,0,3162153,2016,11,0.0,240
0,2200000,30,1.132835,233,154.0,1,9700000,2010,5,0.5445409767084973,94
1,3300000,27,4.445867,266,120.0,1,5249225,2015,4,0.812762839497811,488
1,15400000,11,8.400049000000001,42,123.0,1,25762027,2012,5,3.804212498369623,480
1,90000000,7,11.3569,275,157.0,0,60289912,1999,10,22.522516886257037,486
1,7000,7,7.15307,275,77.0,0,424760,2004,10,0.0017430209441396647,484
1,12000000,7,7.883710000000001,275,99.0,0,101332962,2014,4,2.958436919714925,435
0,0,11,8.150265,176,109.0,0,1644060,1999,2,0.0,227
1,0,7,6.068689,275,98.0,0,3351735,2016,4,0.0,348
1,3300000,7,5.840554,275,83.0,0,64110728,2015,1,0.812762839497811,520
1,0,7,1.369216,204,112.0,1,1192322,1988,9,0.0,321
1,13100000,13,1.417392,233,140.0,0,4100000,2011,4,3.2392700416233837,337
0,40000000,7,11.185625,275,106.0,0,91753202,2001,11,9.990007495003123,163
1,4500000,7,6.5831610000000005,275,97.0,0,10609321,1985,9,1.1420667601469459,353
1,500000,7,2.884359,275,97.0,0,17000000,1977,8,0.12792536527169174,518
1,16000000,7,6.918821,204,112.0,0,17374595,1981,5,4.0770968827791325,531
0,30000000,7,5.1543730000000005,275,79.0,1,100491683,1998,11,7.515022530037545,295
1,14000000,7,7.495853,275,115.0,0,5080409,1990,9,3.53526426100351,411
1,35000000,7,11.836827,204,76.0,0,19478106,2005,3,8.706413517328873,207
1,0,7,4.470369,72,97.0,0,830129,2015,9,0.0,471
1,100000000,7,12.477872,151,143.0,0,170877916,2006,12,24.850672310088676,162
1,74500000,7,5.3003029999999995,177,109.0,0,62172050,2004,4,18.55072290548643,242
1,8000000,7,5.137903,275,98.0,0,2000000,1993,7,2.0140738445069535,411
1,0,7,8.543311,177,130.0,0,68929150,2012,9,0.0,480
1,55000000,7,10.571434,275,163.0,0,100230832,1999,12,13.7637603193793,435
0,25000000,7,10.19853,128,90.0,0,229736344,2007,3,6.206478620294837,355
1,0,7,0.11813499999999999,275,92.0,1,12000,2010,7,0.0,435
1,36000000,7,2.151436,57,189.0,0,1345903,1991,12,9.081550049052984,480
1,20000000,7,4.850968,275,85.0,1,2128186,2011,11,4.94545044522654,131
1,75000000,7,9.409379,275,106.0,0,195745823,2003,4,18.693876309848758,305
1,6843500,16,3.8000730000000003,236,0.0,1,10703234,2012,12,1.6905278073112024,305
1,7075038,27,10.181000000000001,266,140.0,0,9868942,2017,4,1.7390696678628288,247
1,0,11,2.4044659999999998,85,89.0,1,126463,2016,8,0.0,435
0,60000000,7,7.898202,275,89.0,0,129832389,1996,11,15.060180481202886,355
0,18000000,7,6.693055,275,95.0,0,72179579,1981,6,4.586733993126524,305
1,0,7,7.957389,275,87.0,0,900689,2008,1,0.0,321
1,0,7,11.110533,275,74.0,0,32230907,2013,7,0.0,320
1,0,7,2.6283060000000003,222,103.0,0,1919653,1989,11,0.0,468
1,40000000,7,15.228794,275,112.0,0,75505856,1992,9,10.080482572861728,47
1,13000000,7,5.305311,275,95.0,0,7820688,1994,4,3.269588102321005,313
1,30000000,7,9.378926,275,98.0,1,58405313,2005,7,7.462640157710462,385
1,3000000,13,0.904409,233,155.0,1,6000000,2002,6,0.7485022470037455,455
1,0,7,3.402261,222,100.0,1,8251,2014,10,0.0,435
1,0,7,2.4697720000000003,275,93.0,0,1469,2013,2,0.0,1
1,0,7,3.842769,275,105.0,1,8143225,1989,1,0.0,180
0,17000000,7,7.4171570000000004,275,100.0,0,125586134,1997,10,4.262778744982772,515
1,30000000,7,11.781895,275,102.0,0,14110589,1992,7,7.560361929646296,286
1,19000000,7,7.923639,203,125.0,0,6682098,1997,10,4.764282126745451,533
0,10000000,7,15.109260999999998,275,90.0,0,40485039,1989,2,2.5277285502642615,235
1,0,7,9.665142,275,115.0,0,4104962,1993,4,0.0,435
0,18500000,7,21.761179000000002,222,137.0,0,183316455,1986,7,4.690436276493359,180
1,87000000,7,7.851669,275,141.0,0,148336445,2003,7,21.68489651942456,455
1,28000000,7,7.598422,275,115.0,0,97594140,2013,2,6.909879622493533,528
1,800000,22,0.170979,253,83.0,1,966214,2006,12,0.19880537848070942,385
1,65000000,7,7.446085000000001,275,83.0,0,179379533,2012,5,16.05674106454711,305
1,60000000,7,14.039654999999998,151,116.0,0,149705852,1999,6,15.01501125750469,405
1,0,17,8.175019,239,130.0,1,69932387,2008,9,0.0,435
1,0,7,11.258125,236,90.0,0,373530,1985,8,0.0,268
1,2000000,7,14.379879,275,100.0,0,4601043,2003,8,0.49850336826263353,391
1,3750000,13,0.597058,233,155.0,1,5000000,2010,2,0.9281948466622113,369
1,30000000,7,11.43256,171,94.0,1,151119219,2011,5,7.41817566783981,366
0,19000000,7,6.701138,275,91.0,0,40996665,1986,5,4.8172048245066925,520
1,2900000,7,10.92143,275,90.0,0,296557,2009,10,0.7185187809659915,93
1,26000000,7,7.254242,167,111.0,0,29657751,2012,3,6.422696425818844,419
1,9000000,7,1.1399489999999999,230,100.0,1,706000,2007,11,2.2343323033061413,321
1,0,7,7.342410000000001,176,115.0,0,641100,2012,7,0.0,442
0,6000000,7,5.414213,275,89.0,0,18197398,2007,8,1.489554868870761,355
1,0,8,0.8252200000000001,161,84.0,1,2012927,2009,7,0.0,305
1,810000,7,3.099222,15,106.0,0,1258000,1977,1,0.2072390917401406,479
1,40000000,7,16.94556,275,130.0,0,109676311,2006,10,9.94026892403547,479
1,10000000,7,6.7377970000000005,275,116.0,0,3400278,2016,3,2.460474930713026,305
0,13000000,7,12.994939,82,113.0,0,96060858,2004,1,3.2370388962593775,532
1,16000000,7,2.488424,203,113.0,0,109130,2000,9,4.0,402
1,57000000,7,9.958406,250,123.0,0,147845033,2001,3,14.23576068037945,101
1,13000000,7,6.862146000000001,275,104.0,1,11130889,2006,10,3.2305874003115282,225
1,0,7,7.7457899999999995,275,90.0,1,300859,1987,7,0.0,242
1,0,7,9.266214,275,95.0,1,70918,2014,1,0.0,455
0,40000000,7,8.739991,177,88.0,0,160583018,2003,4,9.970067365252671,13
1,7000000,7,6.924072,275,108.0,0,50888000,1988,6,1.7711905234222234,385
1,762241,25,4.860265,54,140.0,1,285930,2016,9,0.18754748716616276,435
0,110000000,7,12.904677000000001,275,102.0,0,337580051,2014,3,27.11900509738681,196
1,0,7,10.200553,60,94.0,0,1986615,2015,10,0.0,486
1,0,7,2.1177029999999997,275,83.0,1,832735,1997,10,0.0,422
1,0,7,6.473841999999999,275,103.0,1,4300000,1985,2,0.0,527
1,10300000,11,6.165491,34,120.0,1,47748,2016,10,2.534289178634417,480
1,0,7,1.693701,0,93.0,1,343786,1988,10,0.0,321
0,14000000,7,8.226,275,97.0,0,875386,2009,10,3.468711356387545,83
0,30000000,7,14.404764000000002,31,89.0,0,254134910,1995,7,7.537641095219251,323
1,85000000,7,12.173291,151,124.0,0,315156409,1997,7,21.31389372491386,194
1,80000000,7,4.9801910000000005,109,110.0,0,5989640,2005,5,19.900373753894566,83
1,23000000,7,5.950792,222,111.0,0,12000000,2004,1,5.727068816458899,385
1,0,7,6.402939,275,102.0,0,1787926,2016,1,0.0,411
1,0,7,1.69425,275,116.0,1,1009620,2014,9,0.0,472
0,5000000,7,6.546551,82,93.0,0,12534961,1992,9,1.260060321607716,521
1,0,7,0.656215,275,101.0,1,3790493,1988,9,0.0,348
1,0,7,9.128571,157,84.0,1,4910682,2007,8,0.0,511
1,1288000,7,8.590813,275,130.0,0,6000000,1940,4,0.34222552874907003,473
1,250000,7,0.003013,0,82.0,1,340147,1992,9,0.0630030160803858,435
0,18000000,7,6.344961,82,94.0,0,88923251,2016,3,4.428854875283447,360
0,7000000,7,6.950458,275,104.0,0,25405445,1995,8,1.7587829222178253,140
1,0,22,1.899468,253,124.0,1,203781,1986,2,0.0,455
1,22000000,7,9.627676,275,110.0,0,147880543,2007,9,5.461701185859457,355
1,90000000,7,14.374866,275,150.0,0,171120329,1997,7,22.567652179320557,477
1,20000000,7,8.09806,275,124.0,0,126297830,1989,7,5.055457100528523,322
1,3000000,7,2.4282790000000003,275,100.0,1,15369573,1990,4,0.757556627357895,362
1,0,7,10.638289,275,121.0,1,18782400,1987,10,0.0,411
0,17000000,7,11.673366,275,99.0,0,270000000,1982,5,4.327545283942974,435
1,16500000,7,6.463883,275,108.0,0,13620075,2007,9,4.096275889394593,305
1,16000000,7,12.260159,22,100.0,1,318982,2013,4,3.9485026414248763,435
0,13000000,7,9.231318,275,113.0,0,115103979,1986,6,3.2959822483466845,42
1,2000000,7,0.079856,0,120.0,0,1672730,2003,9,0.49850336826263353,0
0,35000000,7,23.947351,151,100.0,0,459270619,2009,6,8.671778390968862,305
1,19000000,7,8.560694,275,99.0,0,174999005,1991,2,4.793040303666852,411
1,15000000,7,1.652275,13,99.0,1,23000,2001,10,3.746252810626171,106
0,25000000,27,4.037707,268,85.0,1,6500000,2010,3,6.187965644414742,295
1,0,8,0.36809200000000003,248,120.0,0,1612100,2012,8,0.0,511
1,18000000,7,2.471038,275,100.0,0,6375979,1992,3,4.536217157787777,321
1,3200000,7,5.510288,275,100.0,1,4267218,2016,4,0.7873519778281683,321
0,20000000,7,6.679167999999999,275,92.0,0,22165608,2006,10,4.970134462017735,57
1,0,7,8.450231,275,104.0,0,16589540,1993,8,0.0,333
1,0,7,0.18271700000000002,275,91.0,0,1300000,1954,2,0.0,538
1,10500000,13,1.9704810000000001,233,149.0,1,9400000,2009,1,2.601533517290659,18
1,48000000,7,4.556123,275,132.0,0,35743308,2001,10,11.988008994003748,348
1,13500000,7,3.531089,275,129.0,0,187674,2015,9,3.324938888854682,435
1,0,7,2.183504,275,85.0,0,3335984,1993,8,0.0,385
1,25000000,7,5.481452,275,122.0,0,15478800,2010,9,6.187965644414742,394
1,60000000,7,7.685548,275,170.0,1,186883563,1998,5,15.03004506007509,480
0,4500000,27,1.8331849999999998,266,65.0,1,3468423,2006,3,1.1182802539539904,199
0,9000000,7,27.756026000000002,203,104.0,0,108782847,2014,7,2.2188276897861936,520
1,250000,7,1.9245349999999999,275,85.0,1,609524,1991,4,0.06306631978509017,467
1,590235,7,8.888392999999999,15,92.0,0,1725381,2009,2,0.1462396319598145,278
1,35000000,7,5.80986,275,92.0,0,63215872,2007,10,8.689070068412773,45
1,12000000,7,8.435294,203,95.0,0,66351,2012,11,2.9643214273010052,411
1,0,7,9.116245,275,110.0,0,37803872,1985,6,0.0,480
1,2000000,7,2.300459,275,97.0,0,7306,2009,10,0.4955301937696493,405
1,25000000,7,10.323838,275,99.0,0,11838218,1997,10,6.2687922720334885,194
1,2800000,7,12.560941999999999,275,80.0,0,3600000,2017,4,0.6882500235356928,513
1,15000000,7,18.451321,275,84.0,0,44065653,1992,11,3.780180964823148,84
1,0,7,0.91505,0,152.0,0,25,2006,9,0.0,422
0,80000000,7,11.760218,275,89.0,0,473226958,2015,9,19.703341563583297,281
1,0,11,7.872569,196,145.0,0,741766,1969,9,0.0,488
1,57000000,7,11.82081,275,123.0,0,52034889,2005,10,14.179016299649877,348
1,0,7,8.35399,275,104.0,1,316472,2015,4,0.0,162
1,25000000,7,4.558992,275,128.0,0,13071518,1995,9,6.281367579349376,402
1,0,7,10.460298,275,122.0,0,11750000,1957,5,0.0,538
1,10000000,11,5.3584,176,109.0,0,10759,2011,11,2.47272522261327,164
1,25000000,7,10.510245,275,104.0,0,6673422,2008,10,6.200298407961778,321
0,60000000,7,8.462363999999999,275,131.0,0,102367405,1998,3,15.03004506007509,140
1,60000,7,10.621362,275,84.0,0,3221152,1998,7,0.01503004506007509,479
1,6500000,7,9.312354,275,89.0,0,13865435,2014,12,1.6024866648455844,511
1,910000,7,18.211092999999998,275,108.0,0,9600000,1954,6,0.23833744181685418,391
1,22000000,7,9.863789,275,100.0,0,194647323,2017,1,5.407678756351872,323
1,1100000,7,11.096527,275,107.0,0,2500000,2011,1,0.2719997744874597,348
0,27000000,7,8.907074,241,99.0,0,101646581,1994,9,6.790682981743626,139
0,0,7,6.6256070000000005,264,96.0,0,53447,2016,4,0.0,472
0,12000000,7,5.875605999999999,275,99.0,0,21133087,1999,9,3.0030022515009382,515
1,2000000,30,0.570021,233,156.0,1,6000000,2000,4,0.5,480
1,15000000,7,11.853019999999999,204,123.0,0,123726688,2014,11,3.6980461496436563,480
0,149000000,7,294.337037,275,141.0,0,820580447,2017,5,36.624733395292225,65
1,32000000,7,8.074218,275,137.0,0,28258060,2012,9,7.904857139469347,435
1,30000000,7,8.142166,82,108.0,0,18195610,2001,1,7.492505621252342,127
1,0,7,1.380258,275,116.0,0,365522,2014,4,0.0,433
1,10000000,7,7.412826,82,105.0,0,28883511,2014,12,2.4653640997624375,435
1,13000000,7,11.147039999999999,275,220.0,1,122700000,1956,10,3.3978613338017154,455
1,0,30,1.532894,233,181.0,1,8500000,2005,6,0.0,162
1,4000000,7,6.780752000000001,204,99.0,0,25345000,2011,4,0.989090089045308,37
1,20000000,7,8.34835,228,109.0,0,17425000,2011,7,4.94545044522654,234
1,62000000,7,6.258666000000001,141,87.0,0,41819064,2008,6,15.37674005174521,385
1,78146652,7,9.097953,151,125.0,0,60000000,2009,3,19.362012804004678,317
1,28000000,7,6.053567,275,103.0,0,38159905,2006,5,6.95818824682483,325
0,4100000,7,3.826281,275,135.0,0,36000000,1953,9,1.0749279863793515,435
1,0,7,6.316596,204,117.0,1,226286,2016,10,0.0,433
1,18000000,7,6.41742,275,107.0,0,9697739,1986,6,4.563667728480024,258
0,40000000,7,9.034929,275,107.0,0,126248813,2010,7,9.900745031063588,83
1,4000000,7,4.661689,27,105.0,0,46474,2007,9,0.993036579247174,480
1,45000000,7,11.221186,238,160.0,1,9323833,2008,9,11.160537134331202,488
1,3000000,7,0.527297,275,113.0,1,19184015,2002,8,0.7485022470037455,305
1,75000000,7,13.249823999999998,275,136.0,0,335062621,1996,6,18.825225601503607,84
0,48000000,7,14.788986999999999,275,127.0,0,474171806,1989,5,12.133097041268455,2
1,0,7,4.3981699999999995,275,87.0,0,621951,2011,4,0.0,320
1,150000000,7,11.30428,275,111.0,0,128388320,2015,9,36.94376543171869,259
1,6900000,7,6.8652,275,102.0,0,7993039,1993,9,1.7371386908872473,321
0,65000000,7,11.023042,275,100.0,0,40002112,1998,11,16.28254881508135,515
0,79000000,7,29.423537,258,179.0,0,926287400,2002,12,19.71055917109863,65
1,8000000,7,0.537378,275,149.0,0,20000000,1969,1,2.063471879134198,343
1,5800000,7,0.906143,275,95.0,1,7000000,2006,9,1.4413389939851433,39
1,30000000,7,11.066473,275,125.0,0,105834556,2002,12,7.485022470037455,321
1,3500000,7,5.732016000000001,275,93.0,0,16324573,1990,5,0.8838160652508775,365
0,9000000,7,10.182974,275,99.0,0,81705746,2016,10,2.2144274376417235,520
0,0,7,0.769595,204,180.0,1,238073,2005,9,0.0,422
1,13000000,7,9.142772,275,81.0,0,97837138,2002,9,3.2435097370162307,486
1,49000000,7,30.206365,251,120.0,0,104399548,2015,3,12.06829670769477,138
1,40000000,7,10.939066,275,98.0,0,141591324,2003,11,9.970067365252671,520
1,0,7,4.769347,275,96.0,0,11081586,1993,3,0.0,308
1,14500000,17,9.298092,239,108.0,0,95789342,2001,5,3.6213777169386323,303
1,0,7,4.854436,275,90.0,0,600000,1932,4,0.0,35
1,0,7,0.23999299999999998,15,112.0,0,4878242,2014,3,0.0,241
1,8500000,7,5.590678,275,96.0,0,22456509,2013,9,2.0976420282569657,305
1,23000000,7,7.528275999999999,141,106.0,0,46152411,2016,2,5.65909234063996,338
0,2700000,7,10.246132000000001,275,118.0,0,37799643,1979,10,0.6894014233841388,258
1,0,7,1.282833,275,98.0,0,16136,2007,10,0.0,435
1,0,7,12.34835,275,96.0,0,1600000,2013,8,0.0,435
1,75000000,7,11.134888,275,99.0,0,196482882,2004,2,18.675224401496408,385
1,20000000,7,8.066726,275,100.0,0,36606743,2015,10,4.925835390895824,435
0,0,8,0.6996680000000001,161,120.0,1,930349,1984,11,0.0,435
1,0,7,3.9395569999999998,204,101.0,1,81010,2009,11,0.0,385
1,12000000,7,4.73816,275,167.0,0,7900000,1960,10,3.123698458975427,50
1,40000000,7,6.322435,275,91.0,0,36893721,2012,1,9.881071424336684,94
1,12000000,7,10.159713,275,100.0,1,17768012,2017,4,2.949642958010112,486
1,18000000,7,4.29831,275,118.0,0,3900000,1986,6,4.563667728480024,532
0,5000000,7,17.656951,204,113.0,0,82719885,2002,10,1.2475037450062425,519
0,7000000,7,11.00913,275,89.0,0,16829545,2003,4,1.7447617889192173,511
1,80000000,7,9.554067,222,117.0,0,74901339,2010,1,19.801490062127176,405
1,1000000,7,3.374229,275,97.0,0,10013424,2001,4,0.24975018737507806,305
0,35000000,7,10.754139,180,123.0,0,211952420,2016,9,8.61166225749559,305
1,0,7,12.50303,191,130.0,0,20710451,1990,12,0.0,455
0,16000000,7,8.899417999999999,275,96.0,0,48878502,1990,8,4.04030201257544,138
1,0,11,8.665106,69,86.0,1,7800000,2017,2,0.0,200
1,16000000,7,14.906621,275,114.0,0,12434778,2012,6,3.9524285697346735,435
1,0,7,1.033927,275,88.0,0,88,1948,11,0.0,165
1,0,7,2.858879,204,82.0,0,8033397,1986,7,0.0,374
1,0,7,6.785735000000001,275,116.0,0,461162,2014,10,0.0,321
1,20000000,7,9.351557000000001,275,135.0,0,4001121,2007,10,4.96518289623587,471
0,19000000,7,15.339153,275,108.0,0,25836616,1996,1,4.769057152380914,135
1,0,7,0.773954,275,116.0,0,1083282,1987,11,0.0,321
1,10400000,13,8.792104,233,161.0,1,310000000,2016,12,2.558893927941547,435
1,1500000,20,0.446454,233,162.0,0,4400000,2015,11,0.36943765431718684,522
0,40000000,7,0.75571,17,107.0,0,312242626,2016,12,9.841899722852103,179
1,90000,7,0.837849,275,72.0,0,5000000,1958,10,0.02347562343430634,520
1,28000000,7,5.017519999999999,275,134.0,1,5684789,1997,12,7.021047344677507,435
1,0,7,0.218263,275,94.0,0,9016377,1999,5,0.0,385
1,0,27,0.402368,266,0.0,1,234748,2003,12,0.0,321
1,6000000,7,7.903956,275,109.0,0,44703995,2008,9,1.4880716179108269,480
0,3000000,7,11.303239999999999,223,108.0,0,11176469,2013,4,0.7403442452671644,480
1,0,7,11.971318,275,97.0,0,32648673,1995,3,0.0,305
1,0,11,1.985348,176,88.0,1,214000,2013,1,0.0,385
0,8000000,7,10.434018,275,120.0,0,21028755,1982,11,2.0364918983261053,364
1,8000000,7,5.320117,275,102.0,0,100523181,2006,7,1.9880537848070943,321
1,13000000,7,5.169999,275,110.0,0,1151330,2006,11,3.2305874003115282,435
1,35000000,7,13.542675,3,112.0,0,42930462,2013,2,8.637349528116918,486
1,15000000,7,20.301019,275,110.0,0,356830601,1986,5,3.8030564404000207,188
1,12000000,7,7.607052,275,100.0,0,60273173,2015,9,2.9555012345374947,486
1,65000000,7,10.90061,275,132.0,0,117487473,2001,5,16.233762179380076,54
1,16000000,7,12.069966,275,97.0,0,53478166,1999,3,4.004003002001251,348
1,5500000,7,6.3893260000000005,275,109.0,0,26414658,1977,12,1.407179017988609,131
1,100000,7,5.113205000000001,275,193.0,0,11000000,2015,2,0.024629176954479123,461
1,0,35,10.475435000000001,99,141.0,1,228984,2014,12,0.0,274
1,0,7,1.373641,275,88.0,0,429766,2011,4,0.0,422
1,700000,7,2.819298,60,77.0,0,31576,2007,2,0.17378140136825546,435
0,0,7,5.121308999999999,0,71.0,0,273644,1997,1,0.0,297
1,12000000,7,7.075533999999999,275,82.0,0,3769990,1987,8,3.0393835724863854,115
1,8575000,18,16.727404999999997,243,145.0,0,1983204,2016,6,2.1098572530864197,481
1,5000000,7,10.737565,171,101.0,0,8203235,2004,2,1.2450149600997606,486
1,17000000,7,5.924226,275,95.0,0,16980098,2004,1,4.2330508643391855,385
0,6000000,7,8.522673,222,158.0,0,28900000,1961,4,1.5602567246414725,59
1,0,7,3.9366730000000003,204,110.0,1,1107542,2008,10,0.0,435
1,0,8,0.31843699999999997,248,95.0,1,170000,2010,10,0.0,453
0,35000000,7,10.378902,275,94.0,0,117270765,1993,6,8.811573069717921,355
1,4500000,7,14.658885,275,90.0,0,27092880,1982,8,1.1455266928084344,305
1,0,29,5.472430999999999,132,188.0,1,4971340,1982,12,0.0,446
1,70000000,7,10.876463000000001,82,105.0,0,177841558,1999,9,17.51751313375547,405
1,0,8,7.559297999999999,249,120.0,1,837000,2004,11,0.0,488
1,10000000,7,10.754997,222,109.0,0,4073489,2016,9,2.460474930713026,455
1,85000000,7,9.434006,275,130.0,0,137298489,1993,6,21.39953459788638,24
1,22000000,7,8.473369,275,84.0,0,84772742,2001,6,5.494504122251718,93
1,15000000,7,14.319742999999999,275,212.0,0,146900000,1959,12,3.908610434270071,45
1,0,7,4.379054,275,112.0,0,5632086,1993,3,0.0,471
1,16000000,13,5.1278760000000005,233,142.0,0,29251596,2016,4,3.9367598891408417,162
1,6000000,7,7.873407,275,116.0,0,6174491,2016,11,1.4762849584278155,435
1,0,7,0.8974129999999999,0,116.0,0,12413650,1998,8,0.0,480
1,16000000,7,12.646517999999999,275,126.0,0,109502303,2004,10,3.9840478723192336,348
1,10000000,7,4.127728,204,125.0,0,1500000,1970,10,2.576721894405937,218
1,15000000,7,6.600650999999999,275,110.0,0,30102717,1991,7,3.78397918710541,131
0,100000000,7,19.382082,151,106.0,0,330579719,2005,6,24.875467192368205,69
0,0,7,8.3539,275,106.0,0,44527234,1968,2,0.0,305
0,27000000,7,14.225919000000001,151,102.0,0,20158808,1984,4,6.859309963579604,243
1,0,7,2.081712,0,107.0,0,36565280,1981,8,0.0,13
0,23000000,7,7.667578999999999,275,98.0,0,150816700,2008,2,5.704274535324836,472
1,300000,7,1.023164,257,105.0,1,1400000,1981,2,0.07644556655210874,215
1,6,7,11.179864,275,122.0,0,8,2000,9,1.5e-06,480
1,50000000,7,5.716009,275,146.0,0,73956241,1999,9,12.512509381253908,435
1,50000000,7,10.337994,250,95.0,1,97437106,2014,10,12.326820498812188,202
1,39000000,7,7.830087,275,116.0,0,288752301,1988,6,9.868061487638101,385
1,13000000,7,2.326115,275,84.0,0,8026971,1998,5,3.2565097630162696,385
1,0,17,7.8435619999999995,239,143.0,0,55240,1952,10,0.0,435
1,5000000,7,9.649312,15,113.0,0,1000000,2010,6,1.2375931288829485,411
1,50000000,7,5.768575,275,128.0,0,94000000,2005,11,12.437733596184103,486
1,9000000,7,14.304205,275,98.0,0,2500000,1968,10,2.3237656157049376,531
1,0,7,5.682778,275,130.0,0,16300000,1944,5,0.0,342
0,30000000,7,11.766244,222,85.0,0,192452832,2005,9,7.462640157710462,200
1,16500000,7,10.673167,222,136.0,0,135000000,1995,12,4.145702602370588,480
1,5000000,7,5.839893,275,107.0,0,12232628,1983,4,1.271524041086502,130
1,0,7,2.805298,0,101.0,0,49501,1998,9,0.0,321
1,20000,17,3.111281,239,111.0,0,99000,1997,11,0.00501503381762679,415
1,2600000,8,8.623982,161,92.0,0,553198,2007,9,0.6454737765106631,532
1,25000000,7,7.438934,275,97.0,0,22200000,1994,10,6.287669427540394,348
1,11500000,7,6.5145919999999995,275,99.0,0,20079850,1994,2,2.8923279366685817,435
